timestamp,endpoint,latency,avg_latency,max_latency,latency_std,request_rate,error_rate,errors_per_window,endpoint_frequency,error_category
2026-03-09 21:23:00+00:00,/api/slow,1720.5,1720.5,2373.0,652.5,0.03333333333333333,0.0,0,2,none
2026-03-09 21:24:00+00:00,/api/error,25.5,25.5,33.0,7.5,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:24:00+00:00,/api/normal,44.4,44.4,71.0,19.87058126980688,0.16666666666666666,0.0,0,10,none
2026-03-09 21:24:00+00:00,/api/slow,1990.3333333333333,1990.3333333333333,2748.0,521.8325614813839,0.1,0.0,0,6,none
2026-03-09 21:25:00+00:00,/api/db,60.0,60.0,60.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:25:00+00:00,/api/error,36.0,36.0,36.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:25:00+00:00,/api/normal,52.2,52.2,79.0,17.851984016722998,0.25,0.0,0,15,none
2026-03-09 21:25:00+00:00,/api/slow,2300.0,2300.0,2480.0,180.0,0.03333333333333333,0.0,0,2,none
2026-03-09 21:26:00+00:00,/api/db,64.0,64.0,64.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:26:00+00:00,/api/error,27.0,27.0,27.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:26:00+00:00,/api/normal,48.266666666666666,48.266666666666666,79.0,20.579817513498238,0.25,0.0,0,15,none
2026-03-09 21:26:00+00:00,/api/slow,2012.5,2012.5,2861.0,848.5,0.03333333333333333,0.0,0,2,none
2026-03-09 21:26:00+00:00,/api/validate,63.0,63.0,63.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:27:00+00:00,/api/db,22.0,22.0,22.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:27:00+00:00,/api/error,29.5,29.5,34.0,4.5,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:27:00+00:00,/api/normal,43.0,43.0,65.0,19.202272592775905,0.18333333333333332,0.0,0,11,none
2026-03-09 21:27:00+00:00,/api/slow,1769.8,1769.8,2430.0,525.864393166147,0.08333333333333333,0.0,0,5,none
2026-03-09 21:28:00+00:00,/api/error,37.0,37.0,37.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:28:00+00:00,/api/normal,43.1875,43.1875,60.0,13.267529677750867,0.26666666666666666,0.0,0,16,none
2026-03-09 21:28:00+00:00,/api/slow,2504.0,2504.0,2987.0,483.0,0.03333333333333333,0.0,0,2,none
2026-03-09 21:29:00+00:00,/api/db,67.0,67.0,67.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:29:00+00:00,/api/error,15.5,15.5,21.0,5.5,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:29:00+00:00,/api/normal,45.0,45.0,73.0,18.997975600654847,0.21666666666666667,0.0,0,13,none
2026-03-09 21:29:00+00:00,/api/slow,2702.3333333333335,2702.3333333333335,2860.0,111.70297917045703,0.05,0.0,0,3,none
2026-03-09 21:29:00+00:00,/api/validate,23.0,23.0,23.0,0.0,0.016666666666666666,1.0,1,1,VALIDATION_ERROR
2026-03-09 21:30:00+00:00,/api/db,79.0,79.0,79.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:30:00+00:00,/api/error,27.5,27.5,35.0,7.5,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:30:00+00:00,/api/normal,41.0,41.0,77.0,22.094494035090886,0.2,0.0,0,12,none
2026-03-09 21:30:00+00:00,/api/slow,1419.75,1419.75,2148.0,424.010244569633,0.06666666666666667,0.0,0,4,none
2026-03-09 21:30:00+00:00,/api/validate,76.0,76.0,76.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:31:00+00:00,/api/normal,48.470588235294116,48.470588235294116,77.0,20.697023505975938,0.2833333333333333,0.0,0,17,none
2026-03-09 21:31:00+00:00,/api/slow,2106.3333333333335,2106.3333333333335,2595.0,394.4492644462938,0.05,0.0,0,3,none
2026-03-09 21:32:00+00:00,/api/error,43.666666666666664,43.666666666666664,46.0,1.699673171197595,0.05,1.0,3,3,SYSTEM_ERROR
2026-03-09 21:32:00+00:00,/api/normal,50.833333333333336,50.833333333333336,76.0,19.684314116123584,0.2,0.0,0,12,none
2026-03-09 21:32:00+00:00,/api/slow,1919.5,1919.5,2167.0,191.01112533043724,0.06666666666666667,0.0,0,4,none
2026-03-09 21:33:00+00:00,/api/db,53.0,53.0,75.0,22.0,0.03333333333333333,0.0,0,2,none
2026-03-09 21:33:00+00:00,/api/error,14.0,14.0,14.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:33:00+00:00,/api/normal,49.0,49.0,77.0,21.76447352205671,0.21666666666666667,0.0,0,13,none
2026-03-09 21:33:00+00:00,/api/slow,2015.5,2015.5,2790.0,757.1078192701486,0.06666666666666667,0.0,0,4,none
2026-03-09 21:34:00+00:00,/api/normal,43.93333333333333,43.93333333333333,80.0,19.146685236759797,0.25,0.0,0,15,none
2026-03-09 21:34:00+00:00,/api/slow,2429.3333333333335,2429.3333333333335,2944.0,585.6650540672165,0.05,0.0,0,3,none
2026-03-09 21:35:00+00:00,/api/normal,37.6875,37.6875,75.0,20.30923050610239,0.26666666666666666,0.0,0,16,none
2026-03-09 21:35:00+00:00,/api/slow,1856.25,1856.25,2478.0,618.9896505596843,0.06666666666666667,0.0,0,4,none
2026-03-09 21:36:00+00:00,/api/error,31.0,31.0,31.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:36:00+00:00,/api/normal,42.857142857142854,42.857142857142854,80.0,23.639727889590386,0.23333333333333334,0.0,0,14,none
2026-03-09 21:36:00+00:00,/api/slow,2115.2,2115.2,2673.0,587.7116299683034,0.08333333333333333,0.0,0,5,none
2026-03-09 21:37:00+00:00,/api/error,33.0,33.0,34.0,1.0,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:37:00+00:00,/api/normal,46.93333333333333,46.93333333333333,80.0,22.314320264997743,0.25,0.0,0,15,none
2026-03-09 21:37:00+00:00,/api/slow,1239.5,1239.5,1425.0,185.5,0.03333333333333333,0.0,0,2,none
2026-03-09 21:38:00+00:00,/api/db,16.0,16.0,16.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:38:00+00:00,/api/normal,43.92857142857143,43.92857142857143,80.0,19.75371316166835,0.23333333333333334,0.0,0,14,none
2026-03-09 21:38:00+00:00,/api/slow,1747.75,1747.75,2176.0,423.95304869761225,0.06666666666666667,0.0,0,4,none
2026-03-09 21:38:00+00:00,/api/validate,57.0,57.0,57.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:39:00+00:00,/api/db,77.0,77.0,77.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:39:00+00:00,/api/error,28.0,28.0,28.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:39:00+00:00,/api/normal,48.0,48.0,74.0,18.593905811672094,0.25,0.0,0,15,none
2026-03-09 21:39:00+00:00,/api/slow,2248.0,2248.0,2899.0,730.3793534869396,0.05,0.0,0,3,none
2026-03-09 21:40:00+00:00,/api/db,49.0,49.0,49.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:40:00+00:00,/api/normal,45.375,45.375,79.0,19.773324834230586,0.26666666666666666,0.0,0,16,none
2026-03-09 21:40:00+00:00,/api/slow,2102.5,2102.5,2456.0,353.5,0.03333333333333333,0.0,0,2,none
2026-03-09 21:40:00+00:00,/api/validate,39.0,39.0,39.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:41:00+00:00,/api/db,27.0,27.0,27.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:41:00+00:00,/api/error,24.5,24.5,28.0,3.5,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:41:00+00:00,/api/normal,48.7,48.7,78.0,25.872958856690513,0.16666666666666666,0.0,0,10,none
2026-03-09 21:41:00+00:00,/api/slow,2246.0,2246.0,2619.0,344.012596668591,0.05,0.0,0,3,none
2026-03-09 21:41:00+00:00,/api/validate,14.0,14.0,14.0,0.0,0.016666666666666666,1.0,1,1,VALIDATION_ERROR
2026-03-09 21:42:00+00:00,/api/error,40.0,40.0,45.0,5.0,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:42:00+00:00,/api/normal,45.15384615384615,45.15384615384615,76.0,18.793804846058073,0.21666666666666667,0.0,0,13,none
2026-03-09 21:42:00+00:00,/api/slow,1929.6,1929.6,2596.0,402.93255018675274,0.08333333333333333,0.0,0,5,none
2026-03-09 21:43:00+00:00,/api/error,43.0,43.0,49.0,6.0,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:43:00+00:00,/api/normal,40.46153846153846,40.46153846153846,78.0,18.537344364678415,0.21666666666666667,0.0,0,13,none
2026-03-09 21:43:00+00:00,/api/slow,1772.6666666666667,1772.6666666666667,2164.0,384.52163643791084,0.05,0.0,0,3,none
2026-03-09 21:44:00+00:00,/api/db,13.0,13.0,13.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:44:00+00:00,/api/normal,44.76470588235294,44.76470588235294,80.0,23.21138009877839,0.2833333333333333,0.0,0,17,none
2026-03-09 21:44:00+00:00,/api/slow,2113.0,2113.0,2113.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:45:00+00:00,/api/db,49.0,49.0,49.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:45:00+00:00,/api/error,10.0,10.0,10.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:45:00+00:00,/api/normal,39.0,39.0,73.0,17.755280904564703,0.26666666666666666,0.0,0,16,none
2026-03-09 21:45:00+00:00,/api/validate,36.5,36.5,58.0,21.5,0.03333333333333333,0.5,1,2,VALIDATION_ERROR
2026-03-09 21:46:00+00:00,/api/error,30.0,30.0,30.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:46:00+00:00,/api/normal,43.588235294117645,43.588235294117645,80.0,20.756455618120103,0.2833333333333333,0.0,0,17,none
2026-03-09 21:46:00+00:00,/api/validate,65.0,65.0,65.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:47:00+00:00,/api/error,50.0,50.0,50.0,0.0,0.016666666666666666,1.0,1,1,SYSTEM_ERROR
2026-03-09 21:47:00+00:00,/api/normal,40.13333333333333,40.13333333333333,70.0,16.45140993619966,0.25,0.0,0,15,none
2026-03-09 21:47:00+00:00,/api/slow,2245.75,2245.75,2798.0,661.549081701426,0.06666666666666667,0.0,0,4,none
2026-03-09 21:48:00+00:00,/api/normal,37.666666666666664,37.666666666666664,67.0,18.455953571198165,0.25,0.0,0,15,none
2026-03-09 21:48:00+00:00,/api/slow,1806.0,1806.0,2032.0,226.0,0.03333333333333333,0.0,0,2,none
2026-03-09 21:49:00+00:00,/api/db,15.0,15.0,15.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:49:00+00:00,/api/error,33.666666666666664,33.666666666666664,44.0,8.576453553512405,0.05,1.0,3,3,SYSTEM_ERROR
2026-03-09 21:49:00+00:00,/api/normal,50.90909090909091,50.90909090909091,80.0,16.194581279240207,0.18333333333333332,0.0,0,11,none
2026-03-09 21:49:00+00:00,/api/slow,1842.25,1842.25,2614.0,586.3567067067622,0.06666666666666667,0.0,0,4,none
2026-03-09 21:50:00+00:00,/api/db,62.0,62.0,62.0,0.0,0.016666666666666666,1.0,1,1,DATABASE_ERROR
2026-03-09 21:50:00+00:00,/api/error,35.5,35.5,36.0,0.5,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:50:00+00:00,/api/normal,46.0,46.0,78.0,21.748563170931547,0.16666666666666666,0.0,0,10,none
2026-03-09 21:50:00+00:00,/api/slow,2249.714285714286,2249.714285714286,2921.0,513.5845219868778,0.11666666666666667,0.0,0,7,none
2026-03-09 21:51:00+00:00,/api/error,37.0,37.0,46.0,9.0,0.03333333333333333,1.0,2,2,SYSTEM_ERROR
2026-03-09 21:51:00+00:00,/api/normal,43.35294117647059,43.35294117647059,75.0,18.045501888512398,0.2833333333333333,0.0,0,17,none
2026-03-09 21:51:00+00:00,/api/slow,1556.0,1556.0,1556.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:52:00+00:00,/api/db,64.0,64.0,64.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:52:00+00:00,/api/error,24.285714285714285,24.285714285714285,46.0,15.470841566492437,0.11666666666666667,1.0,7,7,SYSTEM_ERROR
2026-03-09 21:52:00+00:00,/api/normal,47.375,47.375,79.0,27.56327946743638,0.13333333333333333,0.0,0,8,none
2026-03-09 21:52:00+00:00,/api/slow,2428.0,2428.0,2773.0,353.010859134201,0.05,0.0,0,3,none
2026-03-09 21:52:00+00:00,/api/validate,61.0,61.0,61.0,0.0,0.016666666666666666,1.0,1,1,VALIDATION_ERROR
2026-03-09 21:53:00+00:00,/api/db,60.0,60.0,60.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:53:00+00:00,/api/error,30.7,30.7,50.0,12.066896867049126,0.16666666666666666,1.0,10,10,SYSTEM_ERROR
2026-03-09 21:53:00+00:00,/api/normal,49.57142857142857,49.57142857142857,71.0,19.84840506623818,0.11666666666666667,0.0,0,7,none
2026-03-09 21:53:00+00:00,/api/slow,1969.5,1969.5,2559.0,589.5,0.03333333333333333,0.0,0,2,none
2026-03-09 21:54:00+00:00,/api/db,73.0,73.0,73.0,0.0,0.016666666666666666,1.0,1,1,DATABASE_ERROR
2026-03-09 21:54:00+00:00,/api/error,28.285714285714285,28.285714285714285,47.0,14.944796377853738,0.11666666666666667,1.0,7,7,SYSTEM_ERROR
2026-03-09 21:54:00+00:00,/api/normal,48.44444444444444,48.44444444444444,62.0,12.80721247415005,0.15,0.0,0,9,none
2026-03-09 21:55:00+00:00,/api/error,25.0,25.0,37.0,9.539392014169456,0.13333333333333333,1.0,8,8,SYSTEM_ERROR
2026-03-09 21:55:00+00:00,/api/normal,32.166666666666664,32.166666666666664,80.0,21.007273872531762,0.2,0.0,0,12,none
2026-03-09 21:56:00+00:00,/api/db,41.0,41.0,41.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:56:00+00:00,/api/error,30.833333333333332,30.833333333333332,47.0,9.414822828332401,0.2,1.0,12,12,SYSTEM_ERROR
2026-03-09 21:56:00+00:00,/api/normal,51.4,51.4,65.0,11.825396399275586,0.08333333333333333,0.0,0,5,none
2026-03-09 21:56:00+00:00,/api/slow,2398.0,2398.0,2398.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:57:00+00:00,/api/db,57.5,57.5,68.0,10.5,0.03333333333333333,0.0,0,2,none
2026-03-09 21:57:00+00:00,/api/error,25.8,25.8,49.0,12.351518125315609,0.08333333333333333,1.0,5,5,SYSTEM_ERROR
2026-03-09 21:57:00+00:00,/api/normal,49.44444444444444,49.44444444444444,79.0,19.653165484986047,0.15,0.0,0,9,none
2026-03-09 21:57:00+00:00,/api/slow,1371.0,1371.0,1371.0,0.0,0.016666666666666666,0.0,0,1,none
2026-03-09 21:57:00+00:00,/api/validate,54.333333333333336,54.333333333333336,65.0,11.728408057172787,0.05,0.6666666666666666,2,3,VALIDATION_ERROR
2026-03-09 21:58:00+00:00,/api/error,33.166666666666664,33.166666666666664,47.0,12.772583485297282,0.1,1.0,6,6,SYSTEM_ERROR
2026-03-09 21:58:00+00:00,/api/normal,44.7,44.7,80.0,21.15206845677273,0.16666666666666666,0.0,0,10,none
2026-03-09 21:58:00+00:00,/api/validate,34.0,34.0,34.0,0.0,0.016666666666666666,1.0,1,1,VALIDATION_ERROR
2026-03-09 21:59:00+00:00,/api/error,37.0,37.0,50.0,10.331989159885913,0.13333333333333333,1.0,8,8,SYSTEM_ERROR
2026-03-09 21:59:00+00:00,/api/normal,41.75,41.75,73.0,18.934646374657575,0.2,0.0,0,12,none
2026-03-09 22:00:00+00:00,/api/error,29.142857142857142,29.142857142857142,43.0,9.046365827992894,0.11666666666666667,1.0,7,7,SYSTEM_ERROR
2026-03-09 22:00:00+00:00,/api/normal,57.22222222222222,57.22222222222222,71.0,15.504678704455474,0.15,0.0,0,9,none
2026-03-09 22:00:00+00:00,/api/slow,2615.6666666666665,2615.6666666666665,2906.0,229.08562203294693,0.05,0.0,0,3,none
2026-03-09 22:00:00+00:00,/api/validate,49.0,49.0,49.0,0.0,0.016666666666666666,1.0,1,1,VALIDATION_ERROR
